Time,Rango 00-06,Rango 06-12,Rango 12-18,Rango 18-00
2014-03-16,2169.0,2169.0,2169.0,2169.0
2014-03-23,2169.0,2169.0,2169.0,2169.0
2014-03-30,2169.0,2169.0,2169.0,2169.0
2014-04-06,663.61,999.59,932.69,559.63
2014-04-13,422.5,829.4,864.42,586.93
2014-04-20,483.8,833.84,741.33,636.38
2014-04-27,471.99,920.27,749.53,611.59
2014-05-04,432.78,705.12,797.94,780.8
2014-05-11,444.85,942.12,801.33,713.5
2014-05-18,417.55,823.74,737.14,625.87
2014-05-25,281.81,793.95,819.75,674.95
2014-06-01,272.91,635.44,1180.2,873.66
2014-06-08,272.73,946.66,935.5,713.77
2014-06-15,280.53,752.14,720.41,606.15
2014-06-22,278.43,698.92,640.97,554.91
2014-06-29,321.51,900.82,737.71,612.53
2014-07-06,305.61,679.62,783.5,655.92
2014-07-13,261.2,774.69,786.29,604.79
2014-07-20,297.16,491.21,558.39,460.94
2014-07-27,308.52,505.03,519.91,653.22
2014-08-03,294.37,481.9,597.46,575.62
2014-08-10,310.73,626.98,596.46,658.33
2014-08-17,309.8,551.24,726.46,673.42
2014-08-24,272.5,587.33,684.68,715.57
2014-08-31,290.09,583.63,821.0,625.76
2014-09-07,259.75,696.2,1032.93,874.1
2014-09-14,242.62,636.45,925.53,739.73
2014-09-21,275.39,1041.98,982.06,882.44
2014-09-28,299.25,533.37,641.36,653.76
2014-10-05,309.09,665.94,722.76,773.29
2014-10-12,225.2,665.76,735.51,658.05
2014-10-19,247.94,623.63,767.75,677.32
2014-10-26,214.01,600.17,691.3,581.95
2014-11-02,270.09,691.57,937.25,821.03
2014-11-09,223.54,615.65,761.07,715.97
2014-11-16,293.93,775.31,797.4,792.93
2014-11-23,266.7,636.22,892.38,777.06
2014-11-30,253.11,718.98,964.72,833.38
2014-12-07,253.43,834.88,1194.48,1248.47
2014-12-14,299.05,871.68,854.19,1068.21
2014-12-21,274.79,999.65,940.96,1068.72
2014-12-28,279.51,1003.23,979.67,958.01
2015-01-04,353.61,589.64,1622.8,1151.17
2015-01-11,331.38,985.64,1335.72,1163.37
2015-01-18,318.66,838.28,1214.56,912.34
2015-01-25,326.44,877.94,1121.93,1077.51
2015-02-01,300.37,1088.64,1131.94,1011.63
2015-02-08,309.35,1071.38,1180.41,1058.03
2015-02-15,276.29,962.37,1204.41,1152.41
2015-02-22,252.47,694.46,883.9,811.88
2015-03-01,367.48,720.32,661.27,940.78
2015-03-08,380.28,635.6,796.74,849.42
2015-03-15,395.29,720.88,748.26,834.77
2015-03-22,353.34,851.21,757.23,660.85
2015-03-29,338.55,661.96,754.1,641.02
2015-04-05,248.76,1159.64,378.78,657.69
2015-04-12,309.97,768.95,449.42,458.42
2015-04-19,343.61,587.81,849.54,857.36
2015-04-26,359.79,545.75,423.2,612.21
2015-05-03,313.42,627.67,464.75,512.04
2015-05-10,341.93,609.05,1017.45,757.9
2015-05-17,349.11,585.51,1031.66,768.44
2015-05-24,437.49,552.78,730.72,538.79
2015-05-31,419.22,658.26,538.19,629.2
