Time,Rango 00-06,Rango 06-12,Rango 12-18,Rango 18-00
2014-03-09,429.23,764.3,738.4,764.86
2014-03-16,453.53,742.11,720.09,742.8
2014-03-23,461.25,743.36,749.62,724.15
2014-03-30,463.62,791.06,793.16,695.48
2014-04-06,472.91,796.04,799.3,663.42
2014-04-13,481.91,778.43,803.27,638.32
2014-04-20,497.79,753.11,807.91,612.68
2014-04-27,512.81,737.82,827.02,591.24
2014-05-04,516.49,760.65,850.28,574.99
2014-05-11,515.49,759.05,859.71,576.78
2014-05-18,514.96,759.43,847.74,588.94
2014-05-25,516.47,709.1,786.41,590.66
2014-06-01,527.28,672.61,774.44,594.29
2014-06-08,535.59,675.57,784.5,600.39
2014-06-15,543.33,677.67,779.98,614.29
2014-06-22,539.92,695.54,785.53,621.51
2014-06-29,523.5,680.29,757.23,624.13
2014-07-06,479.8,606.54,674.86,574.29
2014-07-13,434.03,551.95,606.04,526.87
2014-07-20,427.13,539.45,595.63,534.65
2014-07-27,441.96,575.44,618.55,541.97
2014-08-03,459.39,622.1,639.87,564.83
2014-08-10,483.26,662.05,655.97,589.52
2014-08-17,482.24,668.5,671.08,579.23
2014-08-24,489.52,666.32,677.52,570.38
2014-08-31,539.7,720.53,736.92,620.13
2014-09-07,598.85,812.82,829.73,698.14
2014-09-14,635.65,884.32,910.83,749.59
2014-09-21,632.19,906.49,940.26,782.17
2014-09-28,625.39,932.06,953.96,814.69
2014-10-05,596.21,909.4,940.32,811.15
2014-10-12,578.22,896.2,937.08,824.12
2014-10-19,576.74,913.81,956.87,846.55
2014-10-26,557.05,919.18,948.11,870.71
2014-11-02,532.11,928.33,963.91,881.08
2014-11-09,518.28,914.96,946.22,885.82
2014-11-16,516.85,919.35,965.0,910.31
2014-11-23,517.02,911.06,966.94,920.6
2014-11-30,520.77,921.11,1030.19,946.25
2014-12-07,543.55,967.88,1117.18,973.74
2014-12-14,563.87,980.71,1119.88,1015.57
2014-12-21,621.13,1072.85,1172.51,1107.11
2014-12-28,637.62,1078.42,1185.88,1125.74
2015-01-04,638.82,1059.8,1176.91,1114.46
2015-01-11,643.03,1059.09,1184.66,1109.85
2015-01-18,649.3,1053.68,1166.91,1109.37
2015-01-25,649.6,1049.32,1137.1,1092.47
2015-02-01,632.86,996.56,1048.08,1059.79
2015-02-08,621.38,965.2,986.85,1030.86
2015-02-15,594.53,913.67,940.94,963.6
2015-02-22,563.57,844.66,878.13,904.16
2015-03-01,571.78,840.32,866.97,894.97
2015-03-08,585.38,837.92,846.42,891.35
2015-03-15,593.73,813.7,812.08,868.48
2015-03-22,579.86,787.77,793.46,831.51
2015-03-29,581.31,764.83,771.19,809.91
2015-04-05,583.65,755.54,780.98,797.34
2015-04-12,581.97,752.99,796.38,783.17
2015-04-19,578.18,762.53,818.11,776.8
2015-04-26,559.98,747.76,827.09,773.47
2015-05-03,558.13,742.73,822.99,777.91
2015-05-10,550.45,747.64,816.3,768.04
2015-05-17,539.84,728.59,786.72,741.85
2015-05-24,532.8,718.56,751.15,734.36
2015-05-31,528.53,719.74,730.31,728.19
2015-06-07,525.88,716.58,727.9,720.16
