Time,Rango 00-06,Rango 06-12,Rango 12-18,Rango 18-00
2014-03-23,,,,
2014-03-30,,,,
2014-04-06,197.95,261.94,318.22,352.37
2014-04-13,198.25,256.73,317.87,340.86
2014-04-20,196.91,253.17,316.83,323.01
2014-04-27,193.33,250.62,313.32,305.91
2014-05-04,188.5,250.17,312.44,298.09
2014-05-11,187.99,251.2,307.86,299.66
2014-05-18,188.14,252.61,306.23,306.0
2014-05-25,190.59,256.94,314.56,312.74
2014-06-01,190.81,257.1,313.62,314.59
2014-06-08,190.18,249.92,313.08,314.85
2014-06-15,189.82,250.1,309.49,316.5
2014-06-22,188.69,247.1,299.79,309.32
2014-06-29,190.37,248.64,298.47,313.11
2014-07-06,192.05,247.64,294.44,307.92
2014-07-13,187.06,236.3,281.22,286.25
2014-07-20,186.4,232.69,263.94,280.92
2014-07-27,184.31,230.96,256.61,282.26
2014-08-03,183.72,233.68,254.4,277.32
2014-08-10,184.32,233.71,252.35,274.05
2014-08-17,185.21,231.31,253.49,280.35
2014-08-24,187.52,240.69,262.57,291.35
2014-08-31,188.28,239.28,268.54,293.88
2014-09-07,188.26,239.42,270.32,307.99
2014-09-14,190.46,252.33,281.48,337.96
2014-09-21,193.84,268.58,296.43,368.88
2014-09-28,196.96,278.4,314.11,382.49
2014-10-05,200.63,285.3,330.01,404.76
2014-10-12,204.27,301.07,349.61,425.85
2014-10-19,206.92,309.39,366.51,438.08
2014-10-26,208.02,315.92,373.22,450.61
2014-11-02,209.13,329.54,388.02,475.19
2014-11-09,208.03,339.43,400.08,484.44
2014-11-16,205.46,341.21,407.06,478.54
2014-11-23,202.0,339.26,403.1,474.02
2014-11-30,200.96,330.54,389.31,466.98
2014-12-07,199.66,324.21,384.74,452.98
2014-12-14,198.39,320.51,376.64,446.69
2014-12-21,196.69,312.81,372.39,449.25
2014-12-28,195.46,307.76,366.33,444.4
2015-01-04,197.22,301.96,358.44,432.18
2015-01-11,196.9,296.34,360.33,426.82
2015-01-18,198.79,289.52,358.29,427.99
2015-01-25,200.82,285.01,354.08,423.81
2015-02-01,199.98,290.81,365.28,440.4
2015-02-08,196.69,288.63,357.58,453.86
2015-02-15,197.27,288.38,345.57,448.28
2015-02-22,198.29,289.92,345.5,449.59
2015-03-01,196.39,285.35,349.01,449.43
2015-03-08,202.59,275.83,339.52,448.67
2015-03-15,208.97,266.26,322.02,435.44
2015-03-22,207.12,268.2,320.19,440.92
2015-03-29,205.04,265.14,307.85,430.64
2015-04-05,205.38,263.64,295.01,420.77
2015-04-12,207.67,259.76,296.98,408.41
2015-04-19,205.8,250.57,294.78,409.45
2015-04-26,202.56,246.54,283.14,401.08
2015-05-03,201.65,245.24,269.09,385.63
2015-05-10,191.28,251.24,267.1,374.29
2015-05-17,189.22,248.05,265.71,374.83
2015-05-24,188.17,244.64,260.68,376.93
2015-05-31,,,,
2015-06-07,,,,
