Time,Rango 00-06,Rango 06-12,Rango 12-18,Rango 18-00
2014-04-06,283.68,543.02,852.25,428.24
2014-04-13,298.85,591.55,771.52,408.1
2014-04-20,296.67,741.16,534.28,404.2
2014-04-27,227.02,1122.91,667.94,426.76
2014-05-04,272.87,569.92,802.38,424.91
2014-05-11,259.75,739.25,707.64,353.78
2014-05-18,266.3,477.44,618.93,412.92
2014-05-25,261.02,513.48,711.69,370.91
2014-06-01,234.06,873.9,857.43,352.11
2014-06-08,326.5,513.04,706.42,429.93
2014-06-15,415.42,601.16,773.02,453.17
2014-06-22,300.27,592.22,731.91,421.01
2014-06-29,289.89,293.52,802.32,493.92
2014-07-06,276.67,666.25,705.91,411.9
2014-07-13,302.23,297.62,569.69,477.87
2014-07-20,197.22,207.18,227.83,212.99
2014-07-27,211.22,354.67,555.99,381.2
2014-08-03,271.34,844.47,1048.28,481.02
2014-08-10,260.2,864.82,816.53,493.14
2014-08-17,239.31,871.37,753.38,407.95
2014-08-24,240.73,785.94,709.37,408.32
2014-08-31,277.44,612.86,950.06,413.55
2014-09-07,247.25,514.6,873.83,450.34
2014-09-14,311.83,376.38,460.47,373.71
2014-09-21,271.15,442.13,558.12,553.02
2014-09-28,239.25,603.39,663.49,564.61
2014-10-05,235.99,630.37,637.22,600.24
2014-10-12,246.57,674.13,870.41,598.78
2014-10-19,261.4,610.85,819.28,555.19
2014-10-26,245.53,572.42,687.21,662.68
2014-11-02,232.8,461.02,776.43,453.57
2014-11-09,235.51,564.33,1003.56,636.23
2014-11-16,249.82,621.84,649.79,578.37
2014-11-23,236.27,541.01,827.49,632.24
2014-11-30,256.08,467.28,759.82,572.67
2014-12-07,261.49,776.97,816.09,596.0
2014-12-14,247.44,602.37,842.91,646.25
2014-12-21,259.18,695.89,847.67,580.21
2014-12-28,291.89,595.84,1018.97,2275.02
2015-01-04,286.7,362.63,738.89,1521.55
2015-01-11,271.93,481.09,758.6,694.05
2015-01-18,277.8,692.94,871.55,485.19
2015-01-25,293.32,719.2,840.63,498.05
2015-02-01,292.64,701.69,932.62,687.03
2015-02-08,310.81,629.37,883.12,694.18
2015-02-15,302.75,550.01,761.29,597.82
2015-02-22,283.75,1011.15,778.05,476.6
2015-03-01,290.24,720.9,1110.05,1087.46
2015-03-08,1861.0,1861.0,1861.0,1429.0
2015-03-15,362.26,627.1,708.5,459.28
2015-03-22,299.18,589.24,1026.98,579.64
2015-03-29,286.8,802.43,861.83,564.27
2015-04-05,252.94,761.49,996.18,550.3
2015-04-12,259.69,528.74,927.61,556.28
2015-04-19,281.31,755.25,985.92,457.29
2015-04-26,339.02,731.41,696.43,461.9
2015-05-03,319.17,551.83,773.1,597.67
